district,grade,category,year,num_total_days,num_days_absent,num_days_present,pct_attendance,num_contributing_10and_total_days_and_1and_pres_day,num_chronically_absent,pct_chronically_absent
25,0K,Asian,2021,265609,6555,259054,97.53208923,1575,112,7.111111164
25,0K,Black,2021,14239,1432,12807,89.94311523,88,27,30.68181801
25,0K,Hispanic,2021,126422,11306,115116,91.05693817,764,244,31.93717194
25,0K,Other,2021,12302,746,11556,93.9359436,74,12,16.21621704
25,0K,White,2021,48179,2456,45723,94.90234375,283,35,12.36749077
25,0K,Asian,2022,263839,18438,245401,93.01165009,1580,385,24.36708832
25,0K,Black,2022,17899,2227,15672,87.55796051,108,55,50.92592621
25,0K,Hispanic,2022,124168,14725,109443,88.1410675,772,388,50.25906754
25,0K,Other,2022,13353,1104,12249,91.73219299,77,25,32.46753311
25,0K,White,2022,43494,3799,39695,91.26546478,256,90,35.15625
25,1,Asian,2018,311432,11050,300382,96.45187378,1839,126,6.851549625
25,1,Black,2018,17920,1417,16503,92.09263611,109,35,32.11009216
25,1,Hispanic,2018,132420,9319,123101,92.96253967,787,197,25.03176689
25,1,Other,2018,9077,518,8559,94.2932663,52,5,9.615385056
25,1,White,2018,63525,3665,59860,94.23062134,368,53,14.402174
25,1,Asian,2019,317487,11402,306085,96.40866852,1869,137,7.330122948
25,1,Black,2019,18878,1486,17392,92.12840271,114,36,31.57894707
25,1,Hispanic,2019,121508,8854,112654,92.71323395,717,187,26.08089256
25,1,Other,2019,11243,623,10620,94.45877075,65,13,20
25,1,White,2019,61000,3120,57880,94.88524628,353,32,9.065155983
25,1,Asian,2020,181619,7923,173696,95.63757324,1629,175,10.74278736
25,1,Black,2020,14698,1108,13590,92.46156311,138,38,27.53623199
25,1,Hispanic,2020,87844,6188,81656,92.95569611,789,199,25.22179985
25,1,Other,2020,8576,472,8104,94.49626923,77,8,10.38961029
25,1,White,2020,34602,1954,32648,94.35292816,309,43,13.91585732
25,1,Asian,2021,281060,6391,274669,97.72610474,1652,88,5.32687664
25,1,Black,2021,15700,1394,14306,91.12101746,94,29,30.85106468
25,1,Hispanic,2021,126467,9969,116498,92.11730957,753,193,25.63080978
25,1,Other,2021,8961,270,8691,96.98694611,53,3,5.660377502
25,1,White,2021,47134,2262,44872,95.2009201,281,39,13.87900352
25,1,Asian,2022,246061,13662,232399,94.44771576,1464,238,16.25683022
25,1,Black,2022,14454,1550,12904,89.27632141,86,34,39.53488541
25,1,Hispanic,2022,137902,14679,123223,89.35548401,848,373,43.98584747
25,1,Other,2022,11268,850,10418,92.45651245,65,14,21.53846169
25,1,White,2022,46419,3535,42884,92.38458252,273,75,27.47252655
25,2,Asian,2018,268359,8028,260331,97.00848389,1581,86,5.439595222
25,2,Black,2018,23711,1720,21991,92.74597931,140,39,27.857143399999998
25,2,Hispanic,2018,131766,8419,123347,93.61064148,785,150,19.10828018
25,2,Other,2018,8243,594,7649,92.79388428,50,11,22
25,2,White,2018,65725,3512,62213,94.65652466,379,46,12.13720322
25,2,Asian,2019,299225,9482,289743,96.83114624,1757,117,6.659078121
25,2,Black,2019,18263,1164,17099,93.62645721,111,25,22.52252197
25,2,Hispanic,2019,132477,8693,123784,93.43810272,795,166,20.8805027
25,2,Other,2019,8701,439,8262,94.9546051,49,4,8.163265228
25,2,White,2019,60534,3079,57455,94.91360474,348,44,12.64367771
25,2,Asian,2020,199064,7086,191978,96.44033813,1772,123,6.941309452
25,2,Black,2020,12042,951,11091,92.10263824,113,31,27.43362808
25,2,Hispanic,2020,84232,5613,78619,93.33626556,753,160,21.24834061
25,2,Other,2020,6817,436,6381,93.60422516,63,15,23.80952454
25,2,White,2020,38822,1812,37010,95.33254242,346,34,9.826589584
25,2,Asian,2021,268517,4829,263688,98.20160675,1563,60,3.838771582
25,2,Black,2021,21547,1754,19793,91.85965729,128,39,30.46875
25,2,Hispanic,2021,128037,8025,120012,93.73227692,761,162,21.28777885
25,2,Other,2021,12404,502,11902,95.95291901,73,10,13.69863033
25,2,White,2021,47779,1749,46030,96.33939362,283,27,9.540636063000001
25,2,Asian,2022,258707,12662,246045,95.10565948,1527,197,12.90111446
25,2,Black,2022,14876,1598,13278,89.25786591,89,40,44.94382095
25,2,Hispanic,2022,129118,12929,116189,89.98667908,779,314,40.3080864
25,2,Other,2022,8116,545,7571,93.28486633,49,11,22.44898033
25,2,White,2022,44554,3163,41391,92.90074921,260,55,21.15384674
25,3,Asian,2018,286805,6558,280247,97.71343231,1671,53,3.171753407
25,3,Black,2018,24311,1893,22418,92.21340179,146,40,27.39726067
25,3,Hispanic,2018,131930,8374,123556,93.6526947,767,147,19.16558075
25,3,Other,2018,4447,234,4213,94.73802185,27,4,14.81481457
25,3,White,2018,68374,3448,64926,94.95714569,395,42,10.63291168
25,3,Asian,2019,261659,6628,255031,97.4669342,1525,67,4.393442631
25,3,Black,2019,24568,1668,22900,93.2106781,143,32,22.3776226
25,3,Hispanic,2019,135953,8138,127815,94.01410675,805,147,18.26086998
25,3,Other,2019,7705,381,7324,95.05516052,44,4,9.090909004
25,3,White,2019,62323,2814,59509,95.48480988,361,34,9.418282509
25,3,Asian,2020,189732,5639,184093,97.02791595,1681,85,5.056513786
25,3,Black,2020,12649,728,11921,94.24460602,116,23,19.82758713
25,3,Hispanic,2020,85315,5265,80050,93.82875061,771,134,17.38002586
25,3,Other,2020,5433,220,5213,95.95066833,48,4,8.333333015
25,3,White,2020,37644,1781,35863,95.26883698,331,38,11.48036289
25,3,Asian,2021,292247,4984,287263,98.29459381,1702,75,4.406580448
25,3,Black,2021,17677,924,16753,94.7728653,103,17,16.5048542
25,3,Hispanic,2021,123257,7146,116111,94.20235443,732,132,18.03278732
25,3,Other,2021,9701,376,9325,96.12410736,57,6,10.52631569
25,3,White,2021,54258,1826,52432,96.63459778000001,321,22,6.853582382
25,3,Asian,2022,248529,10110,238419,95.93206787,1462,145,9.917921066
25,3,Black,2022,20683,1844,18839,91.08446503,122,39,31.96721268
25,3,Hispanic,2022,129366,11753,117613,90.91492462,786,286,36.38676834
25,3,Other,2022,12206,895,11311,92.6675415,70,17,24.2857151
25,3,White,2022,45008,3299,41709,92.6701889,260,61,23.46153831
25,4,Asian,2018,285256,6336,278920,97.77883911,1670,58,3.473053932
25,4,Black,2018,19748,1201,18547,93.91837311,116,20,17.24137878
25,4,Hispanic,2018,128837,8091,120746,93.7199707,752,142,18.88297844
25,4,Other,2018,7575,434,7141,94.27062988,43,5,11.6279068
25,4,White,2018,70548,3354,67194,95.24578857,405,44,10.86419773
25,4,Asian,2019,273361,5652,267709,97.93240356,1590,49,3.081761122
25,4,Black,2019,24213,1770,22443,92.68988037,143,38,26.5734272
25,4,Hispanic,2019,133293,7869,125424,94.09646606,790,150,18.98734093
25,4,Other,2019,4376,128,4248,97.07495117,25,0,0
25,4,White,2019,66534,3032,63502,95.44293213,386,40,10.36269474
25,4,Asian,2020,162710,4075,158635,97.49554443,1452,78,5.371901035
25,4,Black,2020,14857,869,13988,94.15090179,134,28,20.89552307
25,4,Hispanic,2020,88114,5135,82979,94.17232513,793,137,17.27616692
25,4,Other,2020,4739,203,4536,95.71639252,44,4,9.090909004
25,4,White,2020,40242,1687,38555,95.80786133,353,26,7.365438938
25,4,Asian,2021,280914,5440,275474,98.0634613,1628,74,4.545454502
25,4,Black,2021,19243,1293,17950,93.28067017,113,22,19.46902657
25,4,Hispanic,2021,126640,7215,119425,94.30274963,744,136,18.27956963
25,4,Other,2021,8423,331,8092,96.07028198,49,5,10.20408154
25,4,White,2021,51882,1893,49989,96.35133362,303,26,8.580858231
25,4,Asian,2022,268081,9684,258397,96.38765717,1581,130,8.222643852
25,4,Black,2022,17200,1826,15374,89.3837204,102,44,43.13725662
25,4,Hispanic,2022,129151,11846,117305,90.82778931,776,272,35.051548
25,4,Other,2022,8964,677,8287,92.4475708,51,12,23.52941132
25,4,White,2022,52485,3141,49344,94.01543427,306,52,16.99346352
25,5,Asian,2018,310757,5959,304798,98.08242798,1794,49,2.73132658
25,5,Black,2018,21533,1310,20223,93.91631317,129,28,21.70542717
25,5,Hispanic,2018,127249,7637,119612,93.99838257,743,118,15.88156128
25,5,Other,2018,5536,259,5277,95.3215332,32,4,12.5
25,5,White,2018,66802,3564,63238,94.66483307,383,54,14.09921646
25,5,Asian,2019,278656,5479,273177,98.03377533,1611,54,3.351955414
25,5,Black,2019,20929,1172,19757,94.40011597,123,21,17.07317162
25,5,Hispanic,2019,130668,7917,122751,93.94113159,765,158,20.65359497
25,5,Other,2019,6966,318,6648,95.43496704,39,4,10.2564106
25,5,White,2019,68406,2961,65445,95.6714325,393,35,8.905852318
25,5,Asian,2020,173981,3702,170279,97.87218475,1544,53,3.43264246
25,5,Black,2020,15547,1007,14540,93.5228653,141,32,22.69503593
25,5,Hispanic,2020,88471,5114,83357,94.21957397,793,131,16.51954651
25,5,Other,2020,2562,68,2494,97.3458252,23,0,0
25,5,White,2020,41877,1759,40118,95.79960632,367,25,6.811989307
25,5,Asian,2021,241651,5022,236629,97.92179871,1406,69,4.907538891
25,5,Black,2021,22001,1745,20256,92.06854248,128,32,25
25,5,Hispanic,2021,131085,7413,123672,94.34489441,773,135,17.46442413
25,5,Other,2021,6524,150,6374,97.70079803,40,3,7.5
25,5,White,2021,55939,2151,53788,96.15473938,326,29,8.895705223
25,5,Asian,2022,262360,8522,253838,96.75179291,1534,107,6.97522831
25,5,Black,2022,17122,1598,15524,90.66697693,103,30,29.12621307
25,5,Hispanic,2022,131440,11693,119747,91.10392761,788,282,35.78680038
25,5,Other,2022,7983,513,7470,93.57384491,47,8,17.02127647
25,5,White,2022,50426,2995,47431,94.06060028,289,50,17.30103874
25,6,Asian,2018,270712,5802,264910,97.85676575,1569,65,4.142765999
25,6,Black,2018,24665,1595,23070,93.53334808,145,35,24.13793182
25,6,Hispanic,2018,131848,7733,124115,94.13491058,775,142,18.32258034
25,6,Other,2018,5565,256,5309,95.39981842,33,2,6.060606003
25,6,White,2018,71041,3575,67466,94.96769714,410,57,13.90243912
25,6,Asian,2019,294684,5373,289311,98.17668915,1702,53,3.113983631
25,6,Black,2019,21080,1539,19541,92.69924164,127,35,27.55905533
25,6,Hispanic,2019,136020,8024,127996,94.10086823,803,152,18.92901611
25,6,Other,2019,5788,265,5523,95.42156219,34,4,11.76470566
25,6,White,2019,67683,3401,64282,94.97510529,390,54,13.84615421
25,6,Asian,2020,173829,3675,170154,97.88585663,1550,59,3.806451559
25,6,Black,2020,14957,859,14098,94.25686646,136,29,21.3235302
25,6,Hispanic,2020,90407,5123,85284,94.33340454,813,150,18.45018387
25,6,Other,2020,5512,244,5268,95.57329559,48,4,8.333333015
25,6,White,2020,45631,1826,43805,95.99833679,404,28,6.93069315
25,6,Asian,2021,255550,6471,249079,97.46781158,1484,102,6.873315334
25,6,Black,2021,24185,1908,22277,92.11080933,140,39,27.857143399999998
25,6,Hispanic,2021,139123,8752,130371,93.70916748,821,171,20.82825851
25,6,Other,2021,5387,128,5259,97.623909,32,1,3.125
25,6,White,2021,59899,2408,57491,95.97989655,350,36,10.28571415
25,6,Asian,2022,226001,8370,217631,96.29647827,1319,106,8.036391258
25,6,Black,2022,23046,2799,20247,87.8547287,137,56,40.87591171
25,6,Hispanic,2022,141132,13463,127669,90.46070099,847,306,36.12751007
25,6,Other,2022,6568,389,6179,94.0773468,38,4,10.52631569
25,6,White,2022,55868,3700,52168,93.37724304,323,73,22.60061836
25,7,Asian,2018,255120,4998,250122,98.04092407,1490,55,3.69127512
25,7,Black,2018,29977,1990,27987,93.3615799,174,41,23.56321907
25,7,Hispanic,2018,134557,8314,126243,93.82120514,784,156,19.89795876
25,7,Other,2018,7019,310,6709,95.5834198,42,6,14.28571415
25,7,White,2018,72384,3576,68808,95.05968475,412,40,9.708738327
25,7,Asian,2019,270354,5480,264874,97.97303009,1560,63,4.038461685
25,7,Black,2019,24677,1501,23176,93.9174118,144,34,23.61111069
25,7,Hispanic,2019,130758,7758,123000,94.06690216,772,148,19.17098427
25,7,Other,2019,4702,158,4544,96.63972473,27,3,11.11111069
25,7,White,2019,69011,3197,65814,95.36740875,393,48,12.21374035
25,7,Asian,2020,187827,3967,183860,97.88794708,1658,68,4.101326942
25,7,Black,2020,14191,878,13313,93.81298065,128,26,20.3125
25,7,Hispanic,2020,90231,5205,85026,94.23147583,813,140,17.22017288
25,7,Other,2020,3332,110,3222,96.69867706,29,1,3.448275805
25,7,White,2020,42650,2105,40545,95.06447601,374,45,12.03208542
25,7,Asian,2021,259473,5628,253845,97.83098602,1497,73,4.876419544
25,7,Black,2021,22608,1524,21084,93.25902557,131,29,22.1374054
25,7,Hispanic,2021,136187,9263,126924,93.19832611,800,169,21.125
25,7,Other,2021,7609,297,7312,96.09672546,44,3,6.818181992
25,7,White,2021,64647,2194,62453,96.60618591,378,26,6.878306866
25,7,Asian,2022,241068,7621,233447,96.83865356,1408,108,7.670454502
25,7,Black,2022,22534,2793,19741,87.60540009,134,66,49.25373077
25,7,Hispanic,2022,142291,13338,128953,90.62625122,851,300,35.25264359
25,7,Other,2022,5535,294,5241,94.68834686,32,6,18.75
25,7,White,2022,55600,3827,51773,93.11690521,323,74,22.91021729
25,8,Asian,2018,254482,8808,245674,96.53884888,1469,112,7.6242342
25,8,Black,2018,30583,2315,28268,92.43043518,177,49,27.68361664
25,8,Hispanic,2018,127029,9271,117758,92.70166779,739,182,24.62787628
25,8,Other,2018,3614,227,3387,93.71887207,22,7,31.81818199
25,8,White,2018,74990,4730,70260,93.69248962,428,71,16.58878517
25,8,Asian,2019,253063,6742,246321,97.33583832,1458,90,6.172839642
25,8,Black,2019,29152,2254,26898,92.26811218,170,51,30
25,8,Hispanic,2019,134660,9255,125405,93.12713623,784,186,23.72448921
25,8,Other,2019,8642,715,7927,91.72645569,50,14,28
25,8,White,2019,69051,3877,65174,94.38530731,395,55,13.92405033
25,8,Asian,2020,176318,4525,171793,97.43361664,1553,80,5.151319981
25,8,Black,2020,15969,1022,14947,93.60009766,143,34,23.77622414
25,8,Hispanic,2020,85873,5123,80750,94.03421021,773,137,17.72315598
25,8,Other,2020,2997,168,2829,94.39439392,27,4,14.81481457
25,8,White,2020,43964,2333,41631,94.69338226,384,47,12.23958302
25,8,Asian,2021,282516,6598,275918,97.66455841,1631,102,6.253831863
25,8,Black,2021,21812,2076,19736,90.4822998,126,38,30.15872955
25,8,Hispanic,2021,132945,10864,122081,91.82820129,778,190,24.42159462
25,8,Other,2021,5250,172,5078,96.72380829,30,2,6.666666508
25,8,White,2021,62805,2761,60044,95.60385132,363,36,9.917355537
25,8,Asian,2022,247683,8360,239323,96.62471771,1436,122,8.495821953
25,8,Black,2022,21528,2171,19357,89.91545868,125,52,41.59999847
25,8,Hispanic,2022,140720,16057,124663,88.58939362,845,352,41.65680313
25,8,Other,2022,6882,462,6420,93.28683472,41,9,21.95121956
25,8,White,2022,63957,4332,59625,93.22669983,368,82,22.28260803
25,9,Asian,2018,142900,11667,131233,91.8355484,914,171,18.70897102
25,9,Black,2018,75542,13462,62080,82.17945099,488,228,46.72130966
25,9,Hispanic,2018,201053,35242,165811,82.47129059,1310,547,41.75572586
25,9,Other,2018,15390,1591,13799,89.662117,97,27,27.83505249
25,9,White,2018,37141,4751,32390,87.20820618,237,70,29.53586578
25,9,Asian,2019,141152,11621,129531,91.76702881,907,183,20.17640495
25,9,Black,2019,77841,13622,64219,82.50022125,502,211,42.0318718
25,9,Hispanic,2019,202248,35110,167138,82.64012146,1327,594,44.76262283
25,9,Other,2019,17867,1625,16242,90.90502167,110,22,20
25,9,White,2019,38604,4286,34318,88.89752197,239,61,25.52301216
25,9,Asian,2020,87250,6889,80361,92.10430145,815,148,18.15950966
25,9,Black,2020,42689,7303,35386,82.89254761,415,178,42.89156723
25,9,Hispanic,2020,139200,21605,117595,84.47916412,1317,476,36.14274979
25,9,Other,2020,11532,925,10607,91.97884369,108,22,20.37037086
25,9,White,2020,24167,1983,22184,91.79459381,227,48,21.1453743
25,9,Asian,2021,138661,9997,128664,92.79032898,816,134,16.42156792
25,9,Black,2021,47885,9517,38368,80.12529755,282,130,46.09928894
25,9,Hispanic,2021,183234,32160,151074,82.44866943,1092,441,40.38461685
25,9,Other,2021,17070,857,16213,94.97949982,99,12,12.12121201
25,9,White,2021,37903,3089,34814,91.85025024,224,44,19.642856600000002
25,9,Asian,2022,148423,13260,135163,91.06607819,901,177,19.64483833
25,9,Black,2022,45201,9887,35314,78.12658691,281,153,54.44839859
25,9,Hispanic,2022,202199,38302,163897,81.05727386,1268,618,48.73817062
25,9,Other,2022,13153,1202,11951,90.86139679,81,27,33.33333206
25,9,White,2022,27687,3211,24476,88.40249634,172,66,38.3720932
25,10,Asian,2018,131737,10422,121315,92.08878326,837,162,19.35483932
25,10,Black,2018,63805,11052,52753,82.67847443,425,192,45.17647171
25,10,Hispanic,2018,171823,29097,142726,83.06571198,1122,500,44.5632782
25,10,Other,2018,14570,1387,13183,90.48043823,95,27,28.42105293
25,10,White,2018,37183,3953,33230,89.3687973,243,74,30.45267487
25,10,Asian,2019,134221,12043,122178,91.02748108,839,169,20.14302826
25,10,Black,2019,62019,10264,51755,83.45023346,397,177,44.5843811
25,10,Hispanic,2019,172192,28614,143578,83.38249969,1113,475,42.67744827
25,10,Other,2019,13112,981,12131,92.51830292,80,12,15
25,10,White,2019,36987,3912,33075,89.42330933,233,62,26.60944176
25,10,Asian,2020,90388,7607,82781,91.58406067,849,172,20.25912857
25,10,Black,2020,38542,5513,33029,85.69612122,372,138,37.09677505
25,10,Hispanic,2020,126859,21119,105740,83.35238647,1198,515,42.98831558
25,10,Other,2020,10693,875,9818,91.81707764,98,21,21.4285717
25,10,White,2020,26598,3447,23151,87.04038239,253,82,32.41106796
25,10,Asian,2021,132109,12691,119418,90.39353943,760,140,18.42105293
25,10,Black,2021,59306,15293,44013,74.21340179,348,190,54.59770203
25,10,Hispanic,2021,209110,51981,157129,75.1417923,1221,589,48.23914719
25,10,Other,2021,16792,2197,14595,86.91638947,99,25,25.25252533
25,10,White,2021,36841,4321,32520,88.27121735,217,48,22.11981583
25,10,Asian,2022,129338,12606,116732,90.25344086,779,189,24.26187325
25,10,Black,2022,41253,9029,32224,78.11310577,256,146,57.03125
25,10,Hispanic,2022,179055,40477,138578,77.39409637,1096,610,55.65693283
25,10,Other,2022,12872,1316,11556,89.77626038,77,21,27.27272797
25,10,White,2022,35446,5586,29860,84.24081421,210,88,41.90476227
25,11,Asian,2018,131522,10325,121197,92.1496048,820,173,21.09756088
25,11,Black,2018,57632,8603,49029,85.07253265,375,167,44.53333282
25,11,Hispanic,2018,152095,22611,129484,85.13363647,987,403,40.8307991
25,11,Other,2018,7913,811,7102,89.75104523,50,14,28
25,11,White,2018,39868,3887,35981,90.25032806,256,70,27.34375
25,11,Asian,2019,126637,9455,117182,92.53377533,783,149,19.02937508
25,11,Black,2019,49713,6816,42897,86.28929901,310,130,41.93548203
25,11,Hispanic,2019,155332,22497,132835,85.51683044,977,411,42.06755447
25,11,Other,2019,12610,1164,11446,90.7692337,76,17,22.36842155
25,11,White,2019,37298,3838,33460,89.70990753,230,54,23.47826004
25,11,Asian,2020,83992,6093,77899,92.74573517,777,146,18.79021835
25,11,Black,2020,32480,4239,28241,86.94889069,304,110,36.18421173
25,11,Hispanic,2020,96908,14686,82222,84.84542084,902,354,39.24612045
25,11,Other,2020,8054,632,7422,92.15296936,76,13,17.10526276
25,11,White,2020,21627,2078,19549,90.39163971,200,44,22
25,11,Asian,2021,136863,11548,125315,91.56236267,786,140,17.81170464
25,11,Black,2021,53650,8123,45527,84.85927582,315,125,39.68254089
25,11,Hispanic,2021,167833,36433,131400,78.29211426,972,447,45.98765564
25,11,Other,2021,16061,1672,14389,89.58969116,92,21,22.82608604
25,11,White,2021,38419,5038,33381,86.88669586,222,56,25.22522545
25,11,Asian,2022,118411,12125,106286,89.76023865,706,181,25.63739395
25,11,Black,2022,41989,8821,33168,78.99211884,254,153,60.23622131
25,11,Hispanic,2022,172977,36002,136975,79.18682861,1047,588,56.16045761
25,11,Other,2022,13433,2042,11391,84.79862976,80,30,37.5
25,11,White,2022,32834,4893,27941,85.09776306,200,77,38.5
25,12,Asian,2018,120185,11857,108328,90.13437653,752,218,28.98936081
25,12,Black,2018,57224,10650,46574,81.38893127,374,203,54.27807617
25,12,Hispanic,2018,127126,22082,105044,82.62982941,814,420,51.59704971
25,12,Other,2018,6727,928,5799,86.20484924,43,17,39.53488541
25,12,White,2018,36516,4245,32271,88.37496185,227,91,40.08810425
25,12,Asian,2019,123382,13397,109985,89.14185333,757,229,30.25098991
25,12,Black,2019,52923,9202,43721,82.61247253,339,183,53.9822998
25,12,Hispanic,2019,138569,24376,114193,82.40876007,865,436,50.40462494
25,12,Other,2019,7244,697,6547,90.37824249,46,17,36.95652008
25,12,White,2019,39592,4390,35202,88.91190338,247,89,36.03238678
25,12,Asian,2020,81952,8189,73763,90.00756836,750,195,26
25,12,Black,2020,32721,5360,27361,83.61907959,305,151,49.50819778
25,12,Hispanic,2020,95431,16002,79429,83.23186493,883,398,45.07361221
25,12,Other,2020,7887,621,7266,92.12628174,72,20,27.77777863
25,12,White,2020,24569,3147,21422,87.19117737,228,80,35.08771896
25,12,Asian,2021,131803,14878,116925,88.71194458,769,201,26.13784218
